"sumlevel","geoid","st_fips","cnty_fips","cnty_sub_fips","drive1216_est","drive1216_moe","edass1216_est","edass1216_moe","edcoll1216_est","edcoll1216_moe","edhs1216_est","edhs1216_moe","edlesshs1216_est","edlesshs1216_moe","edsomecol1216_est","edsomecol1216_moe","fhhhkids1216_est","fhhhkids1216_moe","gini1216_est","gini1216_moe","hh1216_est","hh1216_moe","hhkids1216_est","hhkids1216_moe","highrent1216_est","highrent1216_moe","hispanic1216_est","hispanic1216_moe","langasn1216_est","langasn1216_moe","langeng1216_est","langeng1216_moe","langoth1216_est","langoth1216_moe","langspan1216_est","langspan1216_moe","medincacs1216_est","medincacs1216_moe","medrent1216_est","medrent1216_moe","noveh1216_est","noveh1216_moe","persons1216_est","persons1216_moe","pov185_1216_est","pov185_1216_moe","prateacs1216_est","prateacs1216_moe","pratekidsacs1216_est","pratekidsacs1216_moe","pubtrans1216_est","pubtrans1216_moe","r95hhincper_1216_est","r95hhincper_1216_moe","raceaa1216_est","raceaa1216_moe","raceamind1216_est","raceamind1216_moe","raceasian1216_est","raceasian1216_moe","raceoth1216_est","raceoth1216_moe","racewhite1216_est","racewhite1216_moe","renters1216_est","renters1216_moe","walkoth1216_est","walkoth1216_moe"
"060","5510576325",55,105,"76325",77.7493606138107,5.41616743540245,12.0781527531084,3.45901017675567,22.3801065719361,4.608786847458,34.9911190053286,4.02334809073719,11.3676731793961,4.35215904337233,19.1829484902309,4.0779826105319,4.32900432900433,2.96652689059034,0.384,0.0535,296,40,31.4189189189189,7.30117706417232,42.8571428571429,28.347335475692,0.374064837905237,0.621659085939641,0.131061598951507,1.20822263626015,95.8060288335518,16.319005899458,4.06290956749672,2.47537472871381,0,1.17955439056356,61522,4912,1111,38,7.43243243243243,4.96703697600375,802,101,25.3117206982544,8.49935080131064,8.97755610972569,5.24103788027725,12.8834355828221,10.1768963503745,0.767263427109974,1.0166671038753,2.48691524982933,0.354332495007982,0,1.12219451371571,0,1.12219451371571,0.249376558603491,0.372744163620135,1.3715710723192,2.06802561432198,98.0049875311721,3.06936445434098,18.9189189189189,9.10742088487203,8.63095238095238,4.35897490622068
"060","5510581050",55,105,"81050",93.5334872979215,7.01463899700757,12.3589164785553,3.00878243838784,18.2279909706546,3.30125825574722,40.9142212189616,4.06824909467088,8.57787810383747,2.83811753669871,19.920993227991,4.19946059410676,4.95356037151703,5.07843667439889,0.3599,0.0415,963,82,25.1298026998962,6.1822067797798,37.037037037037,18.1745839205708,8.82470918572002,8.88797439642745,0,0.378787878787879,90.3619528619529,13.4796116606719,1.17845117845118,0.924388621495469,8.45959595959596,6.27414924424535,66875,9468,847,84,1.24610591900312,1.24158018037394,2493,285,27.7665995975855,11.2661360798228,6.35814889336016,3.17753052998025,1.75438596491228,3.21770075766481,0,0.69284064665127,2.19485607476636,0.397228796135265,1.96550340954673,2.03335060255225,0,0.36101083032491,0.641797031688728,0.798884164632207,4.73325310870437,2.98129932116716,83.8347372643402,13.1372004977421,14.018691588785,5.47894839307692,1.69902912621359,1.30768030963914
"060","5510581650",55,105,"81650",94.2292490118577,4.33259194919835,11.1615833874108,3.1330115234589,26.4763140817651,3.71853227830436,34.5879299156392,3.92831329598427,5.12654120700844,1.88882704244766,22.6476314081765,4.28848309168212,8.33333333333333,5.2288583941537,0.3849,0.0397,856,83,41.0046728971963,7.01196905149777,37.3913043478261,20.1969993427604,2.31578947368421,1.49541916979211,0.451467268623025,0.570943031900064,94.8081264108352,13.2142716356897,3.6568848758465,2.44871437615398,1.08352144469526,0.862341871418613,75714,9026,768,35,2.57009345794393,2.20559248227237,2375,254,25.3641816623822,6.77248160000641,8.44044558697515,4.19034636759669,13.4868421052632,7.49515216255007,0,0.711462450592886,2.69874791980347,0.436527938628223,1.01052631578947,0.707583754171342,0.378947368421053,0.376773985237218,0.547368421052632,0.416963346547862,3.15789473684211,1.91551772031254,92.5894736842105,2.89170134236005,13.4345794392523,5.69401423834737,2.2149302707137,1.49907939453527
"060","5510703600",55,107,"03600",74.1935483870968,9.89599029074729,10.6904231625835,3.00919202634524,10.6904231625835,4.63205880690706,50.7795100222717,4.30468449330336,9.35412026726058,3.47585162748613,18.4855233853007,4.9151773426869,0,4.54545454545455,0.4385,0.1066,260,36,24.2307692307692,6.92209318859192,24,37.9557637256847,1.2924071082391,1.43603653821196,0,1.53321976149915,97.9557069846678,21.5462795975692,1.87393526405451,2.48994872546234,0.170357751277683,1.61590525671772,48125,3744,925,408,1.53846153846154,1.52364278716507,619,109,34.4103392568659,13.7453176261156,7.91599353796446,2.36632153929852,6.2992125984252,8.50405326861249,1.0752688172043,1.42316335306046,2.75324675324675,0.416886801278972,0,1.45395799676898,0,1.45395799676898,0,1.45395799676898,0.484652665589661,1.58880128107057,98.2229402261713,3.3049418599397,9.61538461538462,5.61351063935215,10.6382978723404,4.61471260156023
"060","5510707175",55,107,"07175",90.7834101382488,12.3745514109911,6.6193853427896,2.94065963788649,27.1867612293144,6.07156549201379,29.0780141843972,5.05979569086138,12.5295508274232,4.60101575923626,24.5862884160757,6.20580142468522,2.63157894736842,2.60127756255483,0.5199,0.0799,251,33,10.3585657370518,6.63457323733892,21.6216216216216,29.4065346066608,3.62473347547974,4.67009975104271,0,1.94805194805195,98.2683982683983,3.65836564507862,1.2987012987013,2.13695757894346,0.432900432900433,1.99488239866418,50250,6241,821,210,3.18725099601594,3.56108739659943,469,57,31.4775160599572,7.31906424412731,11.9914346895075,5.156582098804,31.0344827586207,37.9245108618229,0.460829493087558,0.916467384519437,4.97514427860697,NA,1.27931769722815,1.69865594428025,0,1.91897654584222,0,1.91897654584222,4.26439232409382,4.09077089908852,90.8315565031983,15.199352154982,14.7410358565737,8.13896768617622,5.26315789473684,5.97681741117153
"060","5510707225",55,107,"07225",86.3636363636364,16.1814955165644,9.70873786407767,7.17378034837854,21.3592233009709,14.1204768399121,46.6019417475728,6.83760917652961,2.9126213592233,9.39762448795998,19.4174757281553,11.1286411503153,0,20.4545454545455,0.2957,0.0565,51,13,5.88235294117647,5.68804060250886,NA,NA,4.34782608695652,6.89709141836908,0,8.25688073394496,100,2.90117216529208,0,8.25688073394496,0,8.25688073394496,48125,7814,NA,NA,3.92156862745098,5.79679609023616,115,24,9.56521739130435,10.0181302979384,2.60869565217391,2.55125383354061,0,100,3.03030303030303,4.48569861586868,2.66104935064935,0.926050832867285,0,7.82608695652174,0,7.82608695652174,0,7.82608695652174,0,7.82608695652174,95.6521739130435,8.60817344225655,0,17.6470588235294,6.34920634920635,16.2597119716204
"060","5510710500",55,107,"10500",89.9280575539568,8.66724334200622,11.4989733059548,3.74846535775063,14.5790554414784,4.05265565384386,47.0225872689938,6.40219980632247,14.9897330595483,5.52984411178537,11.9096509240246,3.74509235821981,17.5824175824176,7.7509773523449,0.4238,0.0392,374,40,29.4117647058824,5.89808115759673,32,12.8804692806159,3.71845949535193,3.16142358965481,0,1.3353115727003,98.3679525222552,14.1077284783677,1.18694362017804,1.80686139470515,0.445103857566766,1.46052347215429,28462,4658,472,36,9.09090909090909,3.05769279407222,753,82,50.2013422818792,10.9332244256368,28.3221476510067,9.019008888727,36.7021276595745,12.3420194076653,0.359712230215827,0.717465773901902,3.02786171035064,1.66094779150315,0,1.19521912350598,1.06241699867198,1.32297208828414,0,1.19521912350598,3.58565737051793,3.63294526324956,91.6334661354582,4.68221990631683,40.1069518716578,8.61705091280449,3.83141762452107,3.89573476977594
"060","5510713550",55,107,"13550",100,100,0,60,20,61.9820762622371,46.6666666666667,22.1732794369181,6.66666666666667,63.1455305203097,26.6666666666667,62.6981796258477,0,100,0.4297,0.1085,11,6,0,81.8181818181818,NA,NA,0,60,0,60,100,54.5690184791497,0,60,0,60,36250,8767,NA,NA,0,81.8181818181818,15,8,33.3333333333333,66.2952617341169,0,60,NA,NA,0,100,5.61724137931035,2.28391558250904,0,60,0,60,0,60,0,60,100,0,0,81.8181818181818,0,100
"060","5510716775",55,107,"16775",77.1929824561403,16.7441791949022,0,12.1621621621622,10.8108108108108,14.0749178077539,55.4054054054054,20.8354406141882,25.6756756756757,18.063093053737,8.10810810810811,15.9369690983719,0,47.3684210526316,0.5638,0.2475,53,20,20.7547169811321,12.9034629213438,32,44.6150467891719,17.0940170940171,16.9999089074192,0,8.33333333333333,81.4814814814815,49.6099239861294,0,8.33333333333333,18.5185185185185,20.4121552570224,31250,30084,584,134,3.77358490566038,5.47833113846026,117,55,53.8461538461539,26.0638779092797,19.6581196581197,26.648325317444,56.5217391304348,50.422296757119,0,15.7894736842105,NA,NA,0,7.69230769230769,0,7.69230769230769,0,7.69230769230769,0,7.69230769230769,82.9059829059829,9.73743599773329,47.1698113207547,26.6832985097655,13.7254901960784,21.7957138741608
"060","5510720000",55,107,"20000",96.3562753036437,27.6518714135241,12.1518987341772,3.33925053201776,21.5189873417722,3.98932565108334,35.1898734177215,4.74769217691614,7.84810126582279,5.15616744388148,23.2911392405063,6.033678171446,1.89873417721519,2.51229065450945,0.42,0.036,226,29,22.1238938053097,7.44147095320311,39.3939393939394,37.3785878902745,0,1.64835164835165,0,1.66666666666667,97.2222222222222,20.7789413419496,2.03703703703704,2.57692946402922,0.740740740740741,1.8196793793807,47000,7417,700,150,4.86725663716814,2.12240246584857,546,91,41.025641025641,14.6259179480208,11.9047619047619,5.12375162747085,23.943661971831,10.27504958936,0,3.64372469635628,3.57674468085106,0.871730057445351,0,1.64835164835165,0,1.64835164835165,0,1.64835164835165,1.0989010989011,2.32391530044863,98.9010989010989,23.1820675779465,14.6017699115044,7.28503102102809,0.833333333333333,3.94878081034099
"060","5510726100",55,107,"26100",95.264116575592,4.88891079483282,15.1219512195122,3.93822727149473,16.0975609756098,3.35253187974661,42.0731707317073,5.48490823560781,8.41463414634147,2.86498303766401,18.2926829268293,3.53647122783694,10,7.83502030964791,0.3793,0.0396,467,58,30.8351177730193,6.93588336831774,36.9230769230769,28.8764671554488,4.70479704797048,2.32802508630102,0,0.851466414380322,97.5402081362346,16.8670667446379,0.378429517502365,0.930538744864459,2.08136234626301,1.47545459075379,50331,3971,758,117,5.13918629550321,3.36614563938567,1084,133,29.4280442804428,10.4072432804924,9.22509225092251,4.08980967674594,6.31067961165049,6.30435668694075,1.09289617486339,1.26650711858144,2.70417833939322,0.755836932574361,0.645756457564576,0.919100557749269,0.645756457564576,0.547805569715772,0,0.830258302583026,0.461254612546125,1.05029875676937,93.5424354243542,4.59201502380508,13.9186295503212,6.18702819999043,0,1.70132325141777
"060","5510729475",55,107,"29475",94.8717948717949,15.9270132150557,22.8070175438597,24.1804653557864,19.2982456140351,17.9116703505107,19.2982456140351,17.9973832781114,3.50877192982456,16.6106351043024,35.0877192982456,26.1055827585801,6.25,18.5495469852871,0.4052,0.1095,39,15,33.3333333333333,12.5614858604266,64.7058823529412,82.1294691184646,0,10.8433734939759,0,11.5384615384615,100,42.7905622263555,0,11.5384615384615,0,11.5384615384615,43438,39729,392,351,2.56410256410256,5.03248553142922,83,27,53.0120481927711,23.0221635565648,22.8915662650602,21.6465043133473,16.6666666666667,43.7169187098254,0,23.0769230769231,2.33162208204798,2.151205901544,10.8433734939759,16.4945219451446,0,10.8433734939759,0,10.8433734939759,0,10.8433734939759,89.1566265060241,11.8369980486661,43.5897435897436,31.7419452693277,0,24.3243243243243
